TITLE-ID,Name,Platforms,Price,Store-Link,Image-Link
PCSB00118,Metal Gear Solid HD Collection,PS Vita,"€24,99",https://store.playstation.com/#!/de-de/spiel/metal-gear-solid-hd-collection/cid=EP0101-PCSB00118_00-MGSHDVITA0000000,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0101-PCSB00118_00-MGSHDVITA0000000/1495527285000/image
ULES01372,Metal Gear Solid: Peace Walker,"PS Vita, PSP","€9,99",https://store.playstation.com/#!/de-de/spiel/metal-gear-solid-peace-walker/cid=EP0101-ULES01372_00-GPCMETALGE000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0101-ULES01372_00-GPCMETALGE000001/1493197772000/image
ULES01003,METAL GEAR SOLID PORTABLE OPS +,"PS Vita, PSP","€7,99",https://store.playstation.com/#!/de-de/spiel/metal-gear-solid-portable-ops-/cid=EP0101-ULES01003_00-GPCMETALGE000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0101-ULES01003_00-GPCMETALGE000001/1489717499000/image
ULES00645,METAL GEAR SOLID PORTABLE OPS,"PS Vita, PSP","€7,99",https://store.playstation.com/#!/de-de/spiel/metal-gear-solid-portable-ops/cid=EP0101-ULES00645_00-GPCMETALGE000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0101-ULES00645_00-GPCMETALGE000001/1493197722000/image
NPEH00118,METAL SLUG XX,"PS Vita, PSP","€9,99",https://store.playstation.com/#!/de-de/spiel/metal-slug-xx/cid=EP0576-NPEH00118_00-GPCMETALSL000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0576-NPEH00118_00-GPCMETALSL000001/1489803527000/image
ULES01144,Midnight Club L.A. Remix,"PS Vita, PSP","€12,99",https://store.playstation.com/#!/de-de/spiel/midnight-club-la-remix/cid=EP1004-ULES01144_00-GPCMIDNIGH000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP1004-ULES01144_00-GPCMIDNIGH000001/1493197704000/image
PCSB00541,Mind Zero,PS Vita,"€21,99",https://store.playstation.com/#!/de-de/spiel/mind-zero/cid=EP1024-PCSB00541_00-MINDZERO00000000,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP1024-PCSB00541_00-MINDZERO00000000/1495527278000/image
PCSB00560,Minecraft: PlayStation®Vita Edition,PS Vita,"€18,99",https://store.playstation.com/#!/de-de/spiel/minecraft-playstationvita-edition/cid=EP4433-PCSB00560_00-MINECRAFTVIT0000,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4433-PCSB00560_00-MINECRAFTVIT0000/1495815970000/image
PCSA00511,MLB 15® The Show™,PS Vita,"€19,99",https://store.playstation.com/#!/de-de/spiel/mlb-15-the-show/cid=UP9000-PCSA00511_00-MLB15THESHOWVIEU,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/UP9000-PCSA00511_00-MLB15THESHOWVIEU/1495527189000/image
UCES01327,ModNation™ Racers [PSP],"PSP, PS Vita","€7,99",https://store.playstation.com/#!/de-de/spiel/modnation-racers-psp/cid=EP9000-UCES01327_00-0000000000MNRPSP,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-UCES01327_00-0000000000MNRPSP/1489720577000/image
